time,temp,year,month,day
2.85,69,2016,6,27
3.85,70,2016,6,27
5.0,69,2016,6,27
5.85,69,2016,6,27
6.85,70,2016,6,27
7.05,70,2016,6,27
8.033333333333333,69,2016,6,27
8.85,69,2016,6,27
9.85,70,2016,6,27
10.85,71,2016,6,27
11.85,71,2016,6,27
12.85,71,2016,6,27
13.85,72,2016,6,27
14.85,74,2016,6,27
15.85,74,2016,6,27
16.85,75,2016,6,27
17.85,74,2016,6,27
18.85,72,2016,6,27
19.85,72,2016,6,27
20.85,71,2016,6,27
21.85,71,2016,6,27
22.85,71,2016,6,27
23.85,69,2016,6,27
0.85,68,2016,6,28
1.85,68,2016,6,28
2.85,69,2016,6,28
3.85,68,2016,6,28
4.85,67,2016,6,28
6.033333333333333,68,2016,6,28
6.85,68,2016,6,28
7.85,69,2016,6,28
8.85,72,2016,6,28
9.85,73,2016,6,28
10.85,75,2016,6,28
11.85,78,2016,6,28
12.85,80,2016,6,28
13.85,82,2016,6,28
14.85,81,2016,6,28
15.85,81,2016,6,28
16.85,82,2016,6,28
17.85,82,2016,6,28
18.85,81,2016,6,28
19.85,79,2016,6,28
20.85,78,2016,6,28
21.85,77,2016,6,28
22.85,75,2016,6,28
23.85,73,2016,6,28
0.85,71,2016,6,29
1.85,71,2016,6,29
2.85,69,2016,6,29
3.85,69,2016,6,29
4.85,68,2016,6,29
5.85,68,2016,6,29
6.85,68,2016,6,29
7.85,70,2016,6,29
8.85,72,2016,6,29
9.85,75,2016,6,29
10.85,77,2016,6,29
11.85,81,2016,6,29
12.85,83,2016,6,29
13.85,84,2016,6,29
14.85,83,2016,6,29
15.85,84,2016,6,29
16.85,84,2016,6,29
17.85,81,2016,6,29
18.85,78,2016,6,29
19.85,78,2016,6,29
20.85,77,2016,6,29
21.85,76,2016,6,29
22.85,76,2016,6,29
23.85,76,2016,6,29
0.85,74,2016,7,0
1.85,74,2016,7,0
2.85,73,2016,7,0
3.85,72,2016,7,0
4.85,71,2016,7,0
5.85,71,2016,7,0
6.85,73,2016,7,0
7.85,73,2016,7,0
8.85,75,2016,7,0
9.85,77,2016,7,0
10.85,77,2016,7,0
11.85,77,2016,7,0
12.85,78,2016,7,0
13.85,77,2016,7,0
14.85,78,2016,7,0
15.85,75,2016,7,0
16.85,74,2016,7,0
17.85,70,2016,7,0
18.85,72,2016,7,0
19.85,71,2016,7,0
20.85,70,2016,7,0
21.85,69,2016,7,0
22.85,67,2016,7,0
23.85,67,2016,7,0
0.85,69,2016,7,1
1.9666666666666668,69,2016,7,1
2.85,69,2016,7,1
3.85,68,2016,7,1
4.85,65,2016,7,1
5.85,64,2016,7,1
6.85,65,2016,7,1
7.85,66,2016,7,1
8.85,68,2016,7,1
9.85,69,2016,7,1
10.85,71,2016,7,1
11.85,73,2016,7,1
12.85,73,2016,7,1
13.85,75,2016,7,1
14.85,75,2016,7,1
15.85,75,2016,7,1
16.85,75,2016,7,1
17.85,75,2016,7,1
18.85,75,2016,7,1
19.85,74,2016,7,1
20.85,73,2016,7,1
21.85,72,2016,7,1
22.85,71,2016,7,1
23.85,71,2016,7,1
0.85,70,2016,7,2
1.85,69,2016,7,2
2.85,68,2016,7,2
3.85,67,2016,7,2
4.85,66,2016,7,2
5.85,65,2016,7,2
6.85,67,2016,7,2
7.85,69,2016,7,2
8.85,70,2016,7,2
9.85,72,2016,7,2
10.85,75,2016,7,2
11.85,76,2016,7,2
12.85,76,2016,7,2
13.85,76,2016,7,2
14.85,77,2016,7,2
15.85,77,2016,7,2
16.85,76,2016,7,2
17.85,76,2016,7,2
18.85,76,2016,7,2
19.85,75,2016,7,2
20.85,74,2016,7,2
21.85,73,2016,7,2
22.85,73,2016,7,2
23.85,72,2016,7,2
0.85,71,2016,7,3
1.85,71,2016,7,3
2.85,69,2016,7,3
3.85,68,2016,7,3
4.85,67,2016,7,3
5.85,66,2016,7,3
6.85,68,2016,7,3
7.85,70,2016,7,3
8.85,73,2016,7,3
9.85,75,2016,7,3
10.85,78,2016,7,3
11.85,81,2016,7,3
12.85,83,2016,7,3
13.85,82,2016,7,3
14.85,81,2016,7,3
15.85,78,2016,7,3
16.85,78,2016,7,3
17.85,76,2016,7,3
18.85,76,2016,7,3
19.85,76,2016,7,3
20.85,70,2016,7,3
21.85,69,2016,7,3
22.96666666666667,69,2016,7,3
0.0166666666666666,69,2016,7,4
0.85,69,2016,7,4
1.85,70,2016,7,4
2.85,71,2016,7,4
3.033333333333333,71,2016,7,4
4.0,71,2016,7,4
4.85,71,2016,7,4
5.85,71,2016,7,4
6.85,71,2016,7,4
7.85,71,2016,7,4
8.85,72,2016,7,4
9.85,75,2016,7,4
10.85,75,2016,7,4
11.85,77,2016,7,4
12.85,78,2016,7,4
13.85,83,2016,7,4
14.85,81,2016,7,4
15.85,84,2016,7,4
16.85,86,2016,7,4
17.85,85,2016,7,4
18.85,85,2016,7,4
19.85,83,2016,7,4
20.85,83,2016,7,4
21.85,83,2016,7,4
22.85,82,2016,7,4
23.85,81,2016,7,4
0.85,80,2016,7,5
1.85,79,2016,7,5
2.85,78,2016,7,5
3.85,76,2016,7,5
4.85,78,2016,7,5
5.85,76,2016,7,5
6.85,77,2016,7,5
7.85,78,2016,7,5
8.85,81,2016,7,5
9.85,84,2016,7,5
10.85,86,2016,7,5
11.85,89,2016,7,5
12.85,90,2016,7,5
13.85,91,2016,7,5
14.85,90,2016,7,5
15.85,90,2016,7,5
16.85,90,2016,7,5
17.85,87,2016,7,5
18.85,86,2016,7,5
19.85,84,2016,7,5
20.85,83,2016,7,5
21.85,83,2016,7,5
22.85,83,2016,7,5
23.85,82,2016,7,5
0.85,81,2016,7,6
1.85,81,2016,7,6
2.85,81,2016,7,6
3.85,81,2016,7,6
4.85,80,2016,7,6
5.85,79,2016,7,6
6.85,81,2016,7,6
7.85,83,2016,7,6
8.85,86,2016,7,6
9.85,86,2016,7,6
10.85,87,2016,7,6
11.85,86,2016,7,6
12.85,88,2016,7,6
13.85,86,2016,7,6
14.85,79,2016,7,6
15.85,85,2016,7,6
16.85,83,2016,7,6
17.85,85,2016,7,6
18.85,78,2016,7,6
19.85,78,2016,7,6
20.85,78,2016,7,6
21.85,78,2016,7,6
22.85,79,2016,7,6
23.85,79,2016,7,6
0.85,78,2016,7,7
1.85,78,2016,7,7
2.85,77,2016,7,7
3.85,78,2016,7,7
4.85,77,2016,7,7
5.85,76,2016,7,7
6.85,78,2016,7,7
7.85,79,2016,7,7
8.85,81,2016,7,7
9.85,83,2016,7,7
10.85,83,2016,7,7
11.85,84,2016,7,7
12.85,84,2016,7,7
13.85,85,2016,7,7
14.85,83,2016,7,7
15.05,83,2016,7,7
15.85,83,2016,7,7
16.85,80,2016,7,7
17.85,77,2016,7,7
18.85,72,2016,7,7
19.85,72,2016,7,7
20.85,72,2016,7,7
21.85,71,2016,7,7
22.85,68,2016,7,7
23.85,68,2016,7,7
0.85,68,2016,7,8
1.85,68,2016,7,8
2.85,68,2016,7,8
3.85,67,2016,7,8
4.85,66,2016,7,8
5.85,66,2016,7,8
6.85,66,2016,7,8
7.85,66,2016,7,8
8.85,67,2016,7,8
9.85,68,2016,7,8
10.85,70,2016,7,8
11.85,71,2016,7,8
12.85,72,2016,7,8
13.85,72,2016,7,8
14.85,71,2016,7,8
15.85,71,2016,7,8
16.85,70,2016,7,8
17.85,71,2016,7,8
18.85,70,2016,7,8
19.85,70,2016,7,8
20.85,68,2016,7,8
21.85,68,2016,7,8
22.85,67,2016,7,8
23.85,67,2016,7,8
0.85,67,2016,7,9
2.0166666666666666,68,2016,7,9
2.85,68,2016,7,9
3.85,67,2016,7,9
4.85,67,2016,7,9
5.85,66,2016,7,9
7.016666666666667,68,2016,7,9
7.85,69,2016,7,9
8.85,70,2016,7,9
9.983333333333333,71,2016,7,9
10.85,74,2016,7,9
11.85,77,2016,7,9
12.85,79,2016,7,9
13.85,77,2016,7,9
14.85,77,2016,7,9
15.85,78,2016,7,9
16.85,78,2016,7,9
17.85,79,2016,7,9
18.85,78,2016,7,9
19.85,76,2016,7,9
20.85,75,2016,7,9
21.85,73,2016,7,9
22.85,72,2016,7,9
23.85,70,2016,7,9
0.85,69,2016,7,10
1.85,69,2016,7,10
2.85,68,2016,7,10
3.85,67,2016,7,10
4.85,66,2016,7,10
5.85,66,2016,7,10
6.85,66,2016,7,10
7.85,68,2016,7,10
9.016666666666667,69,2016,7,10
9.85,70,2016,7,10
10.85,73,2016,7,10
11.85,75,2016,7,10
12.85,78,2016,7,10
13.85,80,2016,7,10
14.85,79,2016,7,10
15.85,79,2016,7,10
16.85,79,2016,7,10
17.85,79,2016,7,10
18.85,78,2016,7,10
19.85,77,2016,7,10
20.85,72,2016,7,10
21.85,71,2016,7,10
22.85,70,2016,7,10
23.85,70,2016,7,10
0.85,70,2016,7,11
1.85,69,2016,7,11
2.85,69,2016,7,11
3.85,69,2016,7,11
4.85,69,2016,7,11
5.85,69,2016,7,11
6.85,71,2016,7,11
7.85,72,2016,7,11
8.85,74,2016,7,11
9.85,76,2016,7,11
10.85,77,2016,7,11
11.85,81,2016,7,11
12.85,81,2016,7,11
13.85,80,2016,7,11
14.85,80,2016,7,11
15.85,81,2016,7,11
16.85,79,2016,7,11
17.85,78,2016,7,11
18.85,76,2016,7,11
19.85,75,2016,7,11
20.85,75,2016,7,11
21.85,74,2016,7,11
22.85,74,2016,7,11
23.85,73,2016,7,11
0.85,73,2016,7,12
1.85,72,2016,7,12
2.85,72,2016,7,12
3.85,72,2016,7,12
4.85,71,2016,7,12
5.85,71,2016,7,12
6.85,73,2016,7,12
7.85,75,2016,7,12
8.85,76,2016,7,12
9.85,77,2016,7,12
10.85,81,2016,7,12
12.85,83,2016,7,12
13.85,81,2016,7,12
14.85,81,2016,7,12
15.85,80,2016,7,12
16.85,80,2016,7,12
17.85,79,2016,7,12
18.85,78,2016,7,12
19.85,76,2016,7,12
20.85,76,2016,7,12
21.85,76,2016,7,12
22.85,75,2016,7,12
23.85,75,2016,7,12
0.85,75,2016,7,13
2.0166666666666666,76,2016,7,13
2.85,76,2016,7,13
3.85,76,2016,7,13
4.85,76,2016,7,13
5.85,76,2016,7,13
6.983333333333333,77,2016,7,13
7.85,77,2016,7,13
8.85,78,2016,7,13
9.85,79,2016,7,13
10.85,81,2016,7,13
11.85,85,2016,7,13
12.85,83,2016,7,13
13.85,86,2016,7,13
14.85,87,2016,7,13
15.95,84,2016,7,13
16.85,75,2016,7,13
17.85,80,2016,7,13
18.85,81,2016,7,13
19.85,80,2016,7,13
20.85,79,2016,7,13
21.85,80,2016,7,13
22.85,80,2016,7,13
23.85,82,2016,7,13
0.85,82,2016,7,14
1.85,81,2016,7,14
2.85,81,2016,7,14
3.85,80,2016,7,14
4.85,79,2016,7,14
5.85,79,2016,7,14
6.85,80,2016,7,14
7.85,80,2016,7,14
8.85,83,2016,7,14
9.85,85,2016,7,14
10.85,86,2016,7,14
11.85,87,2016,7,14
12.85,85,2016,7,14
13.85,84,2016,7,14
14.85,87,2016,7,14
15.85,87,2016,7,14
16.85,86,2016,7,14
17.85,87,2016,7,14
18.85,86,2016,7,14
19.85,85,2016,7,14
20.85,84,2016,7,14
21.85,83,2016,7,14
22.85,84,2016,7,14
23.85,82,2016,7,14
0.85,82,2016,7,15
1.85,80,2016,7,15
2.85,79,2016,7,15
3.85,78,2016,7,15
4.85,77,2016,7,15
5.85,76,2016,7,15
6.85,77,2016,7,15
7.85,79,2016,7,15
8.85,81,2016,7,15
9.85,83,2016,7,15
10.85,85,2016,7,15
11.85,87,2016,7,15
12.85,89,2016,7,15
13.85,88,2016,7,15
14.85,88,2016,7,15
15.85,85,2016,7,15
16.85,77,2016,7,15
17.85,78,2016,7,15
18.85,78,2016,7,15
19.85,79,2016,7,15
20.85,78,2016,7,15
21.85,78,2016,7,15
22.85,77,2016,7,15
23.85,77,2016,7,15
0.85,77,2016,7,16
1.85,77,2016,7,16
2.85,75,2016,7,16
3.85,76,2016,7,16
4.85,76,2016,7,16
5.85,75,2016,7,16
6.85,76,2016,7,16
7.85,76,2016,7,16
8.85,77,2016,7,16
9.85,79,2016,7,16
10.85,82,2016,7,16
11.85,86,2016,7,16
12.85,89,2016,7,16
13.85,87,2016,7,16
14.85,88,2016,7,16
15.85,89,2016,7,16
16.85,88,2016,7,16
17.85,88,2016,7,16
18.85,87,2016,7,16
19.85,87,2016,7,16
20.85,85,2016,7,16
21.85,83,2016,7,16
22.85,82,2016,7,16
23.85,81,2016,7,16
0.85,81,2016,7,17
1.85,81,2016,7,17
2.85,80,2016,7,17
3.85,79,2016,7,17
4.85,77,2016,7,17
5.85,77,2016,7,17
6.85,77,2016,7,17
7.85,78,2016,7,17
8.85,80,2016,7,17
9.85,83,2016,7,17
10.85,86,2016,7,17
11.85,90,2016,7,17
12.85,90,2016,7,17
13.85,92,2016,7,17
14.85,91,2016,7,17
15.85,90,2016,7,17
16.85,82,2016,7,17
17.85,73,2016,7,17
18.85,74,2016,7,17
19.85,75,2016,7,17
20.85,75,2016,7,17
21.85,78,2016,7,17
22.85,76,2016,7,17
23.85,76,2016,7,17
0.85,76,2016,7,18
1.85,76,2016,7,18
2.85,76,2016,7,18
3.85,75,2016,7,18
4.85,75,2016,7,18
5.85,74,2016,7,18
6.85,74,2016,7,18
7.85,74,2016,7,18
8.85,75,2016,7,18
9.85,76,2016,7,18
10.85,79,2016,7,18
11.85,80,2016,7,18
12.85,81,2016,7,18
13.85,82,2016,7,18
14.85,80,2016,7,18
15.85,82,2016,7,18
16.85,83,2016,7,18
17.85,82,2016,7,18
18.85,81,2016,7,18
19.85,79,2016,7,18
20.85,79,2016,7,18
21.85,79,2016,7,18
22.85,78,2016,7,18
23.85,76,2016,7,18
0.85,74,2016,7,19
1.85,73,2016,7,19
2.85,73,2016,7,19
3.85,72,2016,7,19
4.85,71,2016,7,19
5.85,70,2016,7,19
6.85,70,2016,7,19
7.85,72,2016,7,19
8.85,74,2016,7,19
9.85,75,2016,7,19
10.85,76,2016,7,19
11.85,80,2016,7,19
12.85,82,2016,7,19
13.85,83,2016,7,19
14.85,83,2016,7,19
15.85,81,2016,7,19
16.85,80,2016,7,19
17.85,80,2016,7,19
18.85,78,2016,7,19
19.85,76,2016,7,19
20.85,76,2016,7,19
21.85,75,2016,7,19
22.85,75,2016,7,19
23.85,74,2016,7,19
0.85,73,2016,7,20
1.85,72,2016,7,20
2.85,73,2016,7,20
3.85,72,2016,7,20
4.85,71,2016,7,20
5.85,72,2016,7,20
6.85,72,2016,7,20
7.85,74,2016,7,20
8.85,76,2016,7,20
9.85,79,2016,7,20
10.85,82,2016,7,20
11.85,86,2016,7,20
12.85,89,2016,7,20
13.85,88,2016,7,20
14.85,86,2016,7,20
15.85,85,2016,7,20
16.85,84,2016,7,20
17.85,83,2016,7,20
18.85,82,2016,7,20
19.85,81,2016,7,20
20.85,80,2016,7,20
21.85,79,2016,7,20
22.85,78,2016,7,20
23.85,78,2016,7,20
0.85,77,2016,7,21
1.85,76,2016,7,21
2.85,75,2016,7,21
3.85,75,2016,7,21
4.85,74,2016,7,21
5.85,75,2016,7,21
6.85,75,2016,7,21
7.85,76,2016,7,21
8.85,78,2016,7,21
9.85,81,2016,7,21
10.85,85,2016,7,21
11.85,89,2016,7,21
12.85,90,2016,7,21
13.85,93,2016,7,21
14.85,93,2016,7,21
15.85,92,2016,7,21
16.85,94,2016,7,21
17.85,93,2016,7,21
18.85,92,2016,7,21
19.85,89,2016,7,21
20.85,89,2016,7,21
21.85,86,2016,7,21
22.85,85,2016,7,21
23.85,85,2016,7,21
0.85,84,2016,7,22
1.85,83,2016,7,22
2.85,82,2016,7,22
3.85,82,2016,7,22
4.85,82,2016,7,22
5.85,81,2016,7,22
6.85,81,2016,7,22
7.85,81,2016,7,22
8.85,84,2016,7,22
9.85,85,2016,7,22
10.85,88,2016,7,22
11.85,90,2016,7,22
12.85,93,2016,7,22
13.85,94,2016,7,22
14.85,94,2016,7,22
15.85,96,2016,7,22
16.85,93,2016,7,22
17.85,92,2016,7,22
18.85,91,2016,7,22
19.85,91,2016,7,22
20.85,90,2016,7,22
21.85,88,2016,7,22
22.85,86,2016,7,22
23.85,85,2016,7,22
0.85,81,2016,7,23
1.85,79,2016,7,23
2.85,78,2016,7,23
3.85,79,2016,7,23
4.85,77,2016,7,23
5.85,76,2016,7,23
6.85,77,2016,7,23
7.85,79,2016,7,23
8.85,79,2016,7,23
9.85,81,2016,7,23
10.85,85,2016,7,23
11.85,88,2016,7,23
12.85,91,2016,7,23
13.85,92,2016,7,23
14.85,93,2016,7,23
15.85,89,2016,7,23
16.85,88,2016,7,23
17.85,86,2016,7,23
18.85,85,2016,7,23
19.85,84,2016,7,23
20.85,83,2016,7,23
21.85,83,2016,7,23
22.85,82,2016,7,23
23.85,81,2016,7,23
0.85,81,2016,7,24
1.85,81,2016,7,24
2.85,81,2016,7,24
3.85,81,2016,7,24
4.85,80,2016,7,24
5.85,80,2016,7,24
6.85,79,2016,7,24
7.85,80,2016,7,24
8.85,81,2016,7,24
9.85,82,2016,7,24
10.85,84,2016,7,24
11.85,88,2016,7,24
12.85,88,2016,7,24
13.85,93,2016,7,24
14.85,92,2016,7,24
15.85,91,2016,7,24
16.85,79,2016,7,24
17.85,76,2016,7,24
18.85,76,2016,7,24
19.85,75,2016,7,24
20.85,74,2016,7,24
21.85,75,2016,7,24
22.85,75,2016,7,24
23.85,74,2016,7,24
0.85,74,2016,7,25
1.85,73,2016,7,25
2.85,72,2016,7,25
3.85,72,2016,7,25
4.85,72,2016,7,25
5.85,72,2016,7,25
6.85,72,2016,7,25
7.85,74,2016,7,25
8.85,76,2016,7,25
9.85,79,2016,7,25
10.85,83,2016,7,25
11.85,86,2016,7,25
12.85,88,2016,7,25
13.85,86,2016,7,25
14.85,88,2016,7,25
15.85,88,2016,7,25
16.85,89,2016,7,25
17.85,89,2016,7,25
18.85,88,2016,7,25
19.85,87,2016,7,25
20.85,85,2016,7,25
21.85,83,2016,7,25
22.85,82,2016,7,25
23.85,80,2016,7,25
0.85,80,2016,7,26
1.85,80,2016,7,26
2.85,77,2016,7,26
3.85,76,2016,7,26
4.85,75,2016,7,26
5.85,75,2016,7,26
6.85,77,2016,7,26
7.85,78,2016,7,26
8.85,80,2016,7,26
9.85,82,2016,7,26
10.85,84,2016,7,26
11.85,88,2016,7,26
12.85,90,2016,7,26
13.85,90,2016,7,26
14.85,88,2016,7,26
15.85,89,2016,7,26
16.85,87,2016,7,26
17.85,87,2016,7,26
18.85,86,2016,7,26
19.85,84,2016,7,26
20.85,83,2016,7,26
21.85,83,2016,7,26
22.85,81,2016,7,26
23.85,80,2016,7,26
0.85,80,2016,7,27
1.85,80,2016,7,27
2.85,80,2016,7,27
3.85,78,2016,7,27
4.85,78,2016,7,27
5.85,77,2016,7,27
6.85,78,2016,7,27
7.85,80,2016,7,27
8.85,83,2016,7,27
9.85,85,2016,7,27
10.85,87,2016,7,27
11.85,90,2016,7,27
12.85,93,2016,7,27
13.85,95,2016,7,27
14.85,92,2016,7,27
15.85,87,2016,7,27
16.85,84,2016,7,27
17.85,83,2016,7,27
18.85,80,2016,7,27
19.85,80,2016,7,27
20.85,79,2016,7,27
21.85,79,2016,7,27
22.85,79,2016,7,27
23.85,77,2016,7,27
0.85,76,2016,7,28
1.85,75,2016,7,28
2.85,75,2016,7,28
3.85,73,2016,7,28
4.85,72,2016,7,28
5.016666666666667,72,2016,7,28
5.85,70,2016,7,28
6.85,71,2016,7,28
7.966666666666667,70,2016,7,28
8.916666666666666,70,2016,7,28
9.016666666666667,70,2016,7,28
9.85,70,2016,7,28
10.85,73,2016,7,28
11.983333333333333,76,2016,7,28
12.85,76,2016,7,28
13.85,77,2016,7,28
14.85,81,2016,7,28
15.85,82,2016,7,28
16.85,83,2016,7,28
17.85,83,2016,7,28
18.85,81,2016,7,28
19.85,79,2016,7,28
20.85,78,2016,7,28
21.85,77,2016,7,28
22.85,78,2016,7,28
23.85,77,2016,7,28
0.85,77,2016,7,29
1.85,77,2016,7,29
2.85,76,2016,7,29
3.85,75,2016,7,29
4.85,75,2016,7,29
5.85,74,2016,7,29
6.85,75,2016,7,29
7.85,78,2016,7,29
8.85,78,2016,7,29
9.85,79,2016,7,29
10.85,80,2016,7,29
11.85,83,2016,7,29
12.85,80,2016,7,29
13.85,79,2016,7,29
14.85,80,2016,7,29
15.85,75,2016,7,29
16.05,75,2016,7,29
16.85,74,2016,7,29
17.85,74,2016,7,29
18.85,74,2016,7,29
19.03333333333333,74,2016,7,29
19.85,73,2016,7,29
20.85,74,2016,7,29
21.85,74,2016,7,29
22.85,74,2016,7,29
23.85,74,2016,7,29
0.85,74,2016,7,30
1.85,74,2016,7,30
2.85,74,2016,7,30
3.85,74,2016,7,30
5.05,74,2016,7,30
5.85,74,2016,7,30
6.85,74,2016,7,30
7.85,75,2016,7,30
8.85,75,2016,7,30
9.85,76,2016,7,30
10.85,76,2016,7,30
11.85,76,2016,7,30
12.85,75,2016,7,30
14.0,76,2016,7,30
14.85,77,2016,7,30
15.033333333333333,76,2016,7,30
15.85,77,2016,7,30
16.85,78,2016,7,30
17.85,76,2016,7,30
18.85,76,2016,7,30
19.85,75,2016,7,30
20.85,75,2016,7,30
21.916666666666664,72,2016,7,30
22.066666666666666,72,2016,7,30
22.85,72,2016,7,30
23.85,71,2016,7,30
0.85,71,2016,8,0
1.85,71,2016,8,0
2.85,70,2016,8,0
3.85,70,2016,8,0
4.85,70,2016,8,0
5.85,70,2016,8,0
6.85,70,2016,8,0
7.85,70,2016,8,0
8.85,70,2016,8,0
9.85,71,2016,8,0
10.85,73,2016,8,0
11.85,73,2016,8,0
12.85,73,2016,8,0
13.85,77,2016,8,0
14.85,78,2016,8,0
15.85,78,2016,8,0
16.85,78,2016,8,0
17.85,76,2016,8,0
18.85,74,2016,8,0
19.85,74,2016,8,0
20.85,74,2016,8,0
21.85,74,2016,8,0
22.85,73,2016,8,0
23.85,72,2016,8,0
0.85,71,2016,8,1
1.85,71,2016,8,1
2.85,71,2016,8,1
2.9833333333333334,71,2016,8,1
3.85,71,2016,8,1
4.85,71,2016,8,1
5.85,71,2016,8,1
6.85,71,2016,8,1
7.85,72,2016,8,1
8.85,71,2016,8,1
8.983333333333333,71,2016,8,1
9.85,72,2016,8,1
10.85,72,2016,8,1
11.85,76,2016,8,1
12.85,77,2016,8,1
13.85,76,2016,8,1
14.85,77,2016,8,1
15.85,75,2016,8,1
16.85,74,2016,8,1
17.85,74,2016,8,1
18.85,73,2016,8,1
19.85,72,2016,8,1
20.85,70,2016,8,1
21.85,70,2016,8,1
22.85,69,2016,8,1
23.85,69,2016,8,1
0.85,68,2016,8,2
1.85,67,2016,8,2
2.85,67,2016,8,2
3.85,67,2016,8,2
4.85,66,2016,8,2
5.85,66,2016,8,2
6.85,67,2016,8,2
7.85,69,2016,8,2
8.85,70,2016,8,2
9.85,72,2016,8,2
10.85,75,2016,8,2
11.85,78,2016,8,2
12.85,74,2016,8,2
13.85,76,2016,8,2
14.85,78,2016,8,2
15.85,77,2016,8,2
16.85,78,2016,8,2
17.85,77,2016,8,2
18.85,75,2016,8,2
19.85,72,2016,8,2
20.85,71,2016,8,2
21.85,72,2016,8,2
22.85,70,2016,8,2
23.85,70,2016,8,2
0.85,69,2016,8,3
1.85,69,2016,8,3
2.85,68,2016,8,3
3.85,68,2016,8,3
4.85,68,2016,8,3
5.85,67,2016,8,3
6.85,68,2016,8,3
7.85,71,2016,8,3
8.85,73,2016,8,3
9.983333333333333,75,2016,8,3
10.85,75,2016,8,3
11.85,75,2016,8,3
12.85,79,2016,8,3
13.85,79,2016,8,3
14.85,80,2016,8,3
15.85,77,2016,8,3
16.85,78,2016,8,3
17.85,77,2016,8,3
18.85,76,2016,8,3
19.85,74,2016,8,3
20.85,72,2016,8,3
21.85,72,2016,8,3
22.85,71,2016,8,3
23.85,71,2016,8,3
0.85,70,2016,8,4
1.85,70,2016,8,4
2.85,70,2016,8,4
3.85,69,2016,8,4
4.85,69,2016,8,4
5.85,69,2016,8,4
6.85,69,2016,8,4
7.85,71,2016,8,4
8.85,73,2016,8,4
9.85,75,2016,8,4
10.85,78,2016,8,4
11.85,80,2016,8,4
12.85,82,2016,8,4
13.85,82,2016,8,4
14.85,82,2016,8,4
15.85,79,2016,8,4
16.85,77,2016,8,4
17.85,79,2016,8,4
18.85,78,2016,8,4
19.85,78,2016,8,4
20.85,77,2016,8,4
21.85,77,2016,8,4
22.85,76,2016,8,4
23.85,76,2016,8,4
0.85,75,2016,8,5
1.85,73,2016,8,5
2.85,73,2016,8,5
3.85,73,2016,8,5
4.85,73,2016,8,5
5.066666666666666,74,2016,8,5
5.85,74,2016,8,5
6.85,75,2016,8,5
7.85,75,2016,8,5
8.983333333333333,76,2016,8,5
9.85,79,2016,8,5
10.85,81,2016,8,5
11.85,82,2016,8,5
12.85,81,2016,8,5
13.85,85,2016,8,5
14.85,85,2016,8,5
15.85,85,2016,8,5
16.85,76,2016,8,5
17.85,79,2016,8,5
18.85,80,2016,8,5
19.85,80,2016,8,5
20.85,80,2016,8,5
21.85,81,2016,8,5
22.85,80,2016,8,5
23.85,78,2016,8,5
0.85,77,2016,8,6
1.85,76,2016,8,6
2.85,75,2016,8,6
3.85,73,2016,8,6
4.85,72,2016,8,6
5.85,72,2016,8,6
6.85,70,2016,8,6
7.85,72,2016,8,6
8.85,74,2016,8,6
9.85,76,2016,8,6
10.85,80,2016,8,6
11.85,84,2016,8,6
12.85,85,2016,8,6
13.85,85,2016,8,6
14.85,85,2016,8,6
15.85,85,2016,8,6
16.85,85,2016,8,6
17.85,84,2016,8,6
18.85,84,2016,8,6
19.85,83,2016,8,6
20.85,80,2016,8,6
21.85,80,2016,8,6
22.85,79,2016,8,6
23.85,79,2016,8,6
0.85,79,2016,8,7
1.85,76,2016,8,7
2.85,75,2016,8,7
3.85,74,2016,8,7
4.85,73,2016,8,7
5.85,71,2016,8,7
6.85,72,2016,8,7
7.85,74,2016,8,7
8.85,77,2016,8,7
9.85,78,2016,8,7
10.85,80,2016,8,7
11.85,83,2016,8,7
12.85,81,2016,8,7
13.85,86,2016,8,7
14.85,82,2016,8,7
15.85,82,2016,8,7
16.85,83,2016,8,7
17.85,82,2016,8,7
18.85,83,2016,8,7
19.85,78,2016,8,7
20.85,76,2016,8,7
21.85,75,2016,8,7
22.85,75,2016,8,7
23.85,76,2016,8,7
0.85,75,2016,8,8
1.85,75,2016,8,8
2.85,74,2016,8,8
3.85,73,2016,8,8
4.85,73,2016,8,8
5.85,71,2016,8,8
6.85,73,2016,8,8
7.85,74,2016,8,8
8.85,78,2016,8,8
9.85,80,2016,8,8
10.85,80,2016,8,8
11.85,83,2016,8,8
12.85,86,2016,8,8
13.85,86,2016,8,8
14.85,86,2016,8,8
15.85,84,2016,8,8
16.85,83,2016,8,8
17.85,82,2016,8,8
18.85,80,2016,8,8
19.85,79,2016,8,8
20.85,77,2016,8,8
21.85,77,2016,8,8
22.85,77,2016,8,8
23.85,77,2016,8,8
0.85,77,2016,8,9
1.85,78,2016,8,9
2.85,76,2016,8,9
3.85,75,2016,8,9
4.85,76,2016,8,9
5.85,78,2016,8,9
6.066666666666666,77,2016,8,9
6.85,77,2016,8,9
7.85,78,2016,8,9
8.85,79,2016,8,9
9.85,80,2016,8,9
10.85,80,2016,8,9
11.85,82,2016,8,9
13.0,79,2016,8,9
13.85,80,2016,8,9
14.85,83,2016,8,9
15.85,84,2016,8,9
16.85,85,2016,8,9
17.85,86,2016,8,9
18.85,85,2016,8,9
19.85,85,2016,8,9
20.85,86,2016,8,9
21.85,85,2016,8,9
22.85,84,2016,8,9
23.85,84,2016,8,9
0.85,83,2016,8,10
